"id","name","normalized_name","gender"
4487,"Milhouse Slug","milhouse slug","Unknown"
4488,"Wild Beast #1","wild beast 1","Unknown"
4489,"Wild Beast #2","wild beast 2","Unknown"
4490,"Wild Beast #3","wild beast 3","Unknown"
4491,"WILD BEASTS","wild beasts","Unknown"
4492,"Emotional Woman","emotional woman","Unknown"
4493,"Amer-asian Girl","amer-asian girl","Unknown"
4494,"Bratty Teenage Boy","bratty teenage boy","Unknown"
4495,"Bratty Teenage Boy #2","bratty teenage boy 2","Unknown"
4496,"Bratty Teenage Boy #3","bratty teenage boy 3","Unknown"
4497,"Therapist","therapist","Unknown"
4498,"Old Robot","old robot","Unknown"
4499,"Silver-haired Priest","silver-haired priest","Unknown"
4500,"Bunny","bunny","Unknown"
4501,"Terry Bradshaw","terry bradshaw","Unknown"
4502,"Angels","angels","Unknown"
4503,"Grampa Gorilla","grampa gorilla","Unknown"
4504,"Dracula Hibbert","dracula hibbert","Unknown"
4505,"Einstein Lisa","einstein lisa","Unknown"
4506,"Homer's Head","homers head","Unknown"
4507,"Werewolf Bart","werewolf bart","Unknown"
4508,"Apu Robot","apu robot","Unknown"
4509,"Moe Pacifier","moe pacifier","Unknown"
4510,"Lenny Pacifier","lenny pacifier","Unknown"
4511,"Dennis Rodman Pacifier","dennis rodman pacifier","Unknown"
4512,"Strongman","strongman","Unknown"
4513,"British Woman","british woman","Unknown"
4514,"Old Marge","old marge","Unknown"
4515,"Artsy Clerk","artsy clerk","Unknown"
4516,"Pirate","pirate","Unknown"
4517,"Wolfcastle Supporters","wolfcastle supporters","Unknown"
4518,"Bunny Referee","bunny referee","Unknown"
4519,"Women On Tour","women on tour","Unknown"
4520,"Dolphin","dolphin","Unknown"
4521,"Thought Bubble Marge","thought bubble marge","Unknown"
4522,"Nana","nana","Unknown"
4523,"Younger Milhouse","younger milhouse","Unknown"
4524,"Italian Woman","italian woman","Unknown"
4525,"Sheila","sheila","Unknown"
4526,"Tammy's Husband","tammys husband","Unknown"
4527,"Kolani","kolani","Unknown"
4528,"Titi","titi","Unknown"
4529,"Nene Bird","nene bird","Unknown"
4530,"Lamborgotti Executive","lamborgotti executive","Unknown"
4531,"Goat Woman","goat woman","Unknown"
4532,"Female Grape Stomper","female grape stomper","Unknown"
4533,"Male Grape Stomper","male grape stomper","Unknown"
4534,"Francesca Terwilliger","francesca terwilliger","Unknown"
4535,"Gino","gino","Unknown"
4536,"Italian Sausage Maker","italian sausage maker","Unknown"
4537,"GOAT LADY","goat lady","Unknown"
4538,"Gondola Driver","gondola driver","Unknown"
4540,"Joseph","joseph","Unknown"
4541,"Hibbert Wise Man","hibbert wise man","Unknown"
4542,"Skinner Wise Man","skinner wise man","Unknown"
4543,"Frink Wise Man","frink wise man","Unknown"
4544,"King Herod","king herod","Unknown"
4545,"Shepherd Carl","shepherd carl","Unknown"
4546,"Shepherd Lenny","shepherd lenny","Unknown"
4547,"WISE MAN HIBBERT","wise man hibbert","Unknown"
4548,"Baby Jesus","baby jesus","Unknown"
4549,"Matthew","matthew","Unknown"
4550,"Impaled Roman Soldiers","impaled roman soldiers","Unknown"
4551,"Energizer Bunny","energizer bunny","Unknown"
4552,"Battery","battery","Unknown"
4553,"Cyrus","cyrus","Unknown"
4555,"Elderly Cyrus","elderly cyrus","Unknown"
4556,"Native Wives","native wives","Unknown"
4557,"Coin Basket","coin basket","Unknown"
4559,"Local Announcer","local announcer","Unknown"
4560,"William H. Macy","william h macy","Unknown"
4561,"Spanish Captain","spanish captain","Unknown"
4562,"Spanish Sailor","spanish sailor","Unknown"
4563,"Painter","painter","Unknown"
4564,"Toddler Homer","toddler homer","Unknown"
4565,"40-ish Grampa","40-ish grampa","Unknown"
4566,"Myra","myra","Unknown"
4567,"Large Frog","large frog","Unknown"
4568,"6th Graders","6th graders","Unknown"
4569,"Desk Agent","desk agent","Unknown"
4570,"Fun Homer","fun homer","Unknown"
4571,"Serious Homer","serious homer","Unknown"
4572,"Stavros","stavros","Unknown"
4573,"Salvation Army Driver","salvation army driver","Unknown"
4574,"Bart-Jack","bart-jack","Unknown"
4575,"Bart-waitress","bart-waitress","Unknown"
4576,"Bart Head","bart head","Unknown"
5192,"Film Loop","film loop","Unknown"
4539,"Mary","mary","Female"
4577,"Coach Krupt","coach krupt","Male"
4558,"MASON","mason","Male"
4578,"Go-cart Worker","go-cart worker","Unknown"
4579,"Eli Stern VI","eli stern vi","Unknown"
4580,"Willie's Dad","willies dad","Unknown"
4581,"Baby Willie","baby willie","Unknown"
4582,"Scottish Nurse","scottish nurse","Unknown"
4583,"Groundskeeper Willie's Reflection","groundskeeper willies reflection","Unknown"
4584,"Moe Recording","moe recording","Unknown"
4586,"Charity Titters","charity titters","Unknown"
4587,"Panic Room","panic room","Unknown"
4588,"Bighorn Sheep","bighorn sheep","Unknown"
4589,"Mr. Burns's Reflection","mr burnss reflection","Unknown"
4590,"Pompous Explorer","pompous explorer","Unknown"
4591,"Susan Sarandon","susan sarandon","Unknown"
4592,"Randy Johnson","randy johnson","Unknown"
4593,"Hispanic Man","hispanic man","Unknown"
4594,"Antonio Fargas","antonio fargas","Unknown"
4595,"Female Animal Caretaker","female animal caretaker","Unknown"
4596,"Toot-Toot","toot-toot","Unknown"
4597,"Party Goers","party goers","Unknown"
4598,"Cold Sore","cold sore","Unknown"
4599,"Nascar-type Announcer","nascar-type announcer","Unknown"
4600,"SMOOTH-VOICED MAN","smooth-voiced man","Unknown"
4601,"Dan Castellaneta","dan castellaneta","Unknown"
4602,"Contestant #3","contestant 3","Unknown"
4603,"Female Producer","female producer","Unknown"
4604,"Verity","verity","Unknown"
4605,"Panicky Cameraman","panicky cameraman","Unknown"
4607,"Fox Cameraman","fox cameraman","Unknown"
4608,"Irish Housekeeper","irish housekeeper","Unknown"
4609,"Sports Anchor #2","sports anchor 2","Unknown"
4610,"Point 'n' Laugh","point n laugh","Unknown"
4611,"Rob Reiner","rob reiner","Unknown"
4612,"Celebrity Impersonators","celebrity impersonators","Unknown"
4613,"Owners","owners","Unknown"
4614,"Battleaxe Female Owner","battleaxe female owner","Unknown"
4615,"Mike Wallace","mike wallace","Unknown"
4616,"Dr. Egoyan","dr egoyan","Unknown"
4617,"Charlie Chaplin","charlie chaplin","Unknown"
4618,"Jaquitos Leader","jaquitos leader","Unknown"
4619,"Spanish P.A. Announcer","spanish pa announcer","Unknown"
4620,"Male Factory Worker","male factory worker","Unknown"
4621,"Female Factory Worker","female factory worker","Unknown"
4622,"Pleading Factory Worker","pleading factory worker","Unknown"
4623,"Factory Workers","factory workers","Unknown"
4624,"Factory Worker #1","factory worker 1","Unknown"
4625,"Factory Worker #2","factory worker 2","Unknown"
4626,"Plant Workers","plant workers","Unknown"
4628,"STARGATE CONVENTIONEERS","stargate conventioneers","Unknown"
4629,"College Nerd","college nerd","Unknown"
4630,"COLLEGE NERD #2","college nerd 2","Unknown"
4631,"Indian Passenger","indian passenger","Unknown"
4632,"Indian Man","indian man","Unknown"
4633,"INDIAN MAN #2","indian man 2","Unknown"
4634,"Indian Workers","indian workers","Unknown"
4635,"Indian Worker #1","indian worker 1","Unknown"
4636,"Indian Worker #2","indian worker 2","Unknown"
4637,"Indian Worker #3","indian worker 3","Unknown"
4638,"Kavi","kavi","Unknown"
4639,"Indian Assistant","indian assistant","Unknown"
4640,"Indian Bodyguard","indian bodyguard","Unknown"
4641,"Richard Dean Anderson's Thoughts","richard dean andersons thoughts","Unknown"
4642,"Beefeater Lenny","beefeater lenny","Unknown"
4643,"Beefeater Carl","beefeater carl","Unknown"
4644,"FLANDISH","flandish","Unknown"
4645,"Moezekiel","moezekiel","Unknown"
4646,"Mayflower Crew","mayflower crew","Unknown"
4647,"Pilgrims","pilgrims","Unknown"
4648,"Pilgrim Smithers","pilgrim smithers","Unknown"
4649,"Brother Willie","brother willie","Unknown"
4650,"Fletcher Christian","fletcher christian","Unknown"
4652,"Crew","crew","Unknown"
4653,"Bosun Willie","bosun willie","Unknown"
4654,"King Homer","king homer","Unknown"
4655,"Queen Marge","queen marge","Unknown"
4656,"Tahitian Man","tahitian man","Unknown"
4657,"Sculptor","sculptor","Unknown"
4658,"Tahitian Juggler","tahitian juggler","Unknown"
4659,"Half Of Crew","half of crew","Unknown"
4660,"Capt. Burns","capt burns","Unknown"
4661,"Old Jewish Woman","old jewish woman","Unknown"
4662,"Surviving Men","surviving men","Unknown"
4663,"CHIEF PETTY OFFICER WIGGUM","chief petty officer wiggum","Unknown"
4664,"C.P.O. Wiggum","cpo wiggum","Unknown"
4665,"Gilbert O. Sullivan","gilbert o sullivan","Unknown"
4666,"Wise Old Cat","wise old cat","Unknown"
4667,"Baby Itchy","baby itchy","Unknown"
4668,"Knives","knives","Unknown"
4669,"Hip Audience Members","hip audience members","Unknown"
4670,"Juliana Krellner","juliana krellner","Unknown"
4671,"Principal Upfoot","principal upfoot","Unknown"
4672,"Mr. Pierce","mr pierce","Unknown"
4673,"Assistant G.K. Skinner","assistant gk skinner","Unknown"
4674,"Greater Than Or Equal To Sign","greater than or equal to sign","Unknown"
4675,"Number 8","number 8","Unknown"
4676,"Number 27","number 27","Unknown"
4606,"Charles Heathbar","charles heathbar","Male"
4627,"Richard Dean Anderson","richard dean anderson","Male"
4651,"Bligh","bligh","Male"
4677,"MELANIE UPFOOT","melanie upfoot","Unknown"
4678,"Sal Bando","sal bando","Unknown"
4679,"Gene Tenace","gene tenace","Unknown"
4680,"Mail Lady","mail lady","Unknown"
4681,"Bride","bride","Unknown"
4682,"Housekeeper #1","housekeeper 1","Unknown"
4683,"Housekeeper #2","housekeeper 2","Unknown"
4684,"Housekeepers","housekeepers","Unknown"
4685,"Facilitator","facilitator","Unknown"
4686,"Bachelor #1","bachelor 1","Unknown"
4687,"Grumpy-looking Man","grumpy-looking man","Unknown"
4688,"Effeminate Bachelor","effeminate bachelor","Unknown"
4689,"Good-looking Bachelor","good-looking bachelor","Unknown"
4690,"Twin Guy #1","twin guy 1","Unknown"
4691,"The Players","the players","Unknown"
4692,"Will Smith","will smith","Unknown"
4693,"Museum Employee","museum employee","Unknown"
4694,"Imax Narrator","imax narrator","Unknown"
4695,"Melanie Griffith","melanie griffith","Unknown"
4696,"Little Moe Szyslak","little moe szyslak","Unknown"
4697,"Clarisse Drummond","clarisse drummond","Unknown"
4698,"Wallace Brady","wallace brady","Unknown"
4699,"Scientist-type","scientist-type","Unknown"
4700,"DETECTIVE #1","detective 1","Unknown"
4701,"Detective #2","detective 2","Unknown"
4702,"HUNCH","hunch","Unknown"
4703,"Female Left-fielder","female left-fielder","Unknown"
4705,"BUCK/TABITHA","bucktabitha","Unknown"
4706,"Sports Talk Radio Host","sports talk radio host","Unknown"
4707,"2nd Duffman","2nd duffman","Unknown"
4708,"DUFFMEN","duffmen","Unknown"
4709,"Tito","tito","Unknown"
4710,"Dragon","dragon","Unknown"
4711,"James Hetfield","james hetfield","Unknown"
4712,"Lars Ulrich","lars ulrich","Unknown"
4713,"Kirk Hammett","kirk hammett","Unknown"
4714,"Robert Trujillo","robert trujillo","Unknown"
4716,"Spirits","spirits","Unknown"
4717,"Calabresis","calabresis","Unknown"
4718,"Dante Calabresi","dante calabresi","Unknown"
4719,"DANTE JR.","dante jr","Unknown"
4720,"Primo","primo","Unknown"
4721,"Dr. Brentano","dr brentano","Unknown"
4722,"Homer Drums","homer drums","Unknown"
4723,"Jack White","jack white","Unknown"
4724,"Meg White","meg white","Unknown"
4725,"Skinny","skinny","Unknown"
4726,"JAZZ MUSICIAN #2/MARBLES","jazz musician 2marbles","Unknown"
4727,"Marbles","marbles","Unknown"
4728,"Mutt","mutt","Unknown"
4729,"Smiley","smiley","Unknown"
4730,"GRIZZLED FEMALE VOICE","grizzled female voice","Unknown"
4731,"Tootsie Childs","tootsie childs","Unknown"
4732,"Persian Salesman","persian salesman","Unknown"
4733,"CLARA PELLER","clara peller","Unknown"
4734,"ROCKY BALBOA","rocky balboa","Unknown"
4735,"Nascar Announcer","nascar announcer","Unknown"
4736,"Contractors","contractors","Unknown"
4737,"Contractor #1","contractor 1","Unknown"
4738,"Contractor #2","contractor 2","Unknown"
4739,"Mr. Peanut","mr peanut","Unknown"
4740,"Coaster Weirdoes","coaster weirdoes","Unknown"
4741,"Male Coaster Weirdo","male coaster weirdo","Unknown"
4742,"Female Coaster Weirdo","female coaster weirdo","Unknown"
4743,"Teen Girl","teen girl","Unknown"
4744,"SIR MIX-A-LOT","sir mix-a-lot","Unknown"
4745,"50-Foot Lenny","50-foot lenny","Unknown"
4746,"Invisible Carl","invisible carl","Unknown"
4747,"SOUTHERN TV THERAPIST","southern tv therapist","Unknown"
4748,"DR. PHIL","dr phil","Unknown"
4749,"Fudge Box","fudge box","Unknown"
4750,"Heckler #1","heckler 1","Unknown"
4751,"Heckler #2","heckler 2","Unknown"
4752,"Shape","shape","Unknown"
4753,"Golem","golem","Unknown"
4754,"Female Golem","female golem","Unknown"
4755,"Orson Welles","orson welles","Unknown"
4756,"Production Assistant","production assistant","Unknown"
4757,"Recruiter #1","recruiter 1","Unknown"
4758,"Recruiter #2","recruiter 2","Unknown"
4759,"Drill Sergeant","drill sergeant","Unknown"
4760,"Female Sergeant","female sergeant","Unknown"
4761,"Cereal Captain","cereal captain","Unknown"
4762,"Southern Soldier","southern soldier","Unknown"
4763,"Assorted Townspeople","assorted townspeople","Unknown"
4764,"Homeless Lady","homeless lady","Unknown"
4765,"Meek Assistant","meek assistant","Unknown"
4766,"Dwarf Cop","dwarf cop","Unknown"
4767,"Tweedy Writers","tweedy writers","Unknown"
4768,"Tom Wolfe","tom wolfe","Unknown"
4769,"Admirers","admirers","Unknown"
4770,"Festival Host","festival host","Unknown"
4771,"Gore Vidal","gore vidal","Unknown"
4772,"Woman At Festival","woman at festival","Unknown"
4773,"Man At Festival","man at festival","Unknown"
4774,"Michael Chabon","michael chabon","Unknown"
4775,"Stoner In Audience","stoner in audience","Unknown"
4776,"Jonathan Franzen","jonathan franzen","Unknown"
4777,"Older Vermont Man","older vermont man","Unknown"
4778,"Grad Students","grad students","Unknown"
4779,"Vermont Woman","vermont woman","Unknown"
4780,"Other Men","other men","Unknown"
4781,"Max","max","Unknown"
4704,"TABITHA","tabitha","Female"
4782,"OLDER WOMAN'S VOICE","older womans voice","Unknown"
4783,"Max's Widow","maxs widow","Unknown"
4784,"Opal","opal","Unknown"
4785,"Prof. Stein","prof stein","Unknown"
4786,"Disclaimer","disclaimer","Unknown"
4787,"Skinny Kid","skinny kid","Unknown"
4788,"Anguished Man","anguished man","Unknown"
4789,"iPod","ipod","Unknown"
4790,"DEWEY BUNNEL OF ""AMERICA""","dewey bunnel of america","Unknown"
4791,"Spider-Man","spider-man","Unknown"
4792,"Dr. Octopus","dr octopus","Unknown"
4793,"Greystash","greystash","Unknown"
4794,"ANGELICA","angelica","Unknown"
4795,"Snake Wizard","snake wizard","Unknown"
4796,"2-headed Woman","2-headed woman","Unknown"
4797,"Dummy","dummy","Unknown"
4798,"MUFFLED FEMALE VOICE","muffled female voice","Unknown"
4799,"T.R. Francis","tr francis","Unknown"
4800,"Galahad","galahad","Unknown"
4801,"Maluicious Krubb","maluicious krubb","Unknown"
4802,"Angelica Button","angelica button","Unknown"
4803,"Telephone Worker","telephone worker","Unknown"
4804,"Ice Dancers","ice dancers","Unknown"
4805,"Elvis Stojko","elvis stojko","Unknown"
4806,"Snowman","snowman","Unknown"
4807,"Candy Cane","candy cane","Unknown"
4808,"Grumple","grumple","Unknown"
4809,"Phillip","phillip","Unknown"
4810,"Costington's Daughter","costingtons daughter","Unknown"
4811,"PEPPY FEMALE TV ANNOUNCER","peppy female tv announcer","Unknown"
4812,"13-Year-Old Patty","13-year-old patty","Unknown"
4813,"7-Year-Old Marge","7-year-old marge","Unknown"
4814,"Leather-skinned Man","leather-skinned man","Unknown"
4815,"Salespeople","salespeople","Unknown"
4816,"Gil's Boss","gils boss","Unknown"
4817,"Grumples","grumples","Unknown"
4818,"Female Candy Worker","female candy worker","Unknown"
4819,"Candy Workers","candy workers","Unknown"
4820,"Male Candy Worker","male candy worker","Unknown"
4822,"Zeke","zeke","Unknown"
4823,"Grizzled Old Salt","grizzled old salt","Unknown"
4824,"Fausto","fausto","Unknown"
4825,"Voice From Diorama","voice from diorama","Unknown"
4826,"Weather Forecaster","weather forecaster","Unknown"
4827,"Preacher","preacher","Unknown"
4828,"Man In I.N.S. Jacket","man in ins jacket","Unknown"
4829,"Mermaid","mermaid","Unknown"
4830,"GRUFF JAPANESE SAILOR","gruff japanese sailor","Unknown"
4831,"Lumberjack","lumberjack","Unknown"
4832,"Meaux","meaux","Unknown"
4833,"Gendarme Wiggum","gendarme wiggum","Unknown"
4834,"Footman Mel","footman mel","Unknown"
4835,"All Partygoers","all partygoers","Unknown"
4836,"Bandit","bandit","Unknown"
4837,"Bart-man","bart-man","Unknown"
4838,"The Serpent","the serpent","Unknown"
4839,"Poison Lenny","poison lenny","Unknown"
4840,"Bathing Beauty","bathing beauty","Unknown"
4841,"Cletus' Son","cletus son","Unknown"
4842,"NATIVE AMERICAN REPORTER","native american reporter","Unknown"
4843,"John Squawking Bear","john squawking bear","Unknown"
4844,"Hippie Hulk","hippie hulk","Unknown"
4845,"PRETTY BLONDE GIRL","pretty blonde girl","Unknown"
4846,"Teen Boy","teen boy","Unknown"
4847,"Odd-looking Man","odd-looking man","Unknown"
4848,"Darcy's Mom","darcys mom","Unknown"
4849,"Darcy's Dad","darcys dad","Unknown"
4850,"11-Year-Old Moe","11-year-old moe","Unknown"
4851,"8-Year-Old Lenny","8-year-old lenny","Unknown"
4852,"8-Year-Old Carl","8-year-old carl","Unknown"
4853,"8-Year-Old Barney","8-year-old barney","Unknown"
4854,"8-Year-Old Homer","8-year-old homer","Unknown"
4855,"Other Children","other children","Unknown"
4856,"8-Year-Old Wiggum","8-year-old wiggum","Unknown"
4857,"16-Year-Old Wiggum","16-year-old wiggum","Unknown"
4858,"24-Year-Old Wiggum","24-year-old wiggum","Unknown"
4859,"32-Year-Old Wiggum","32-year-old wiggum","Unknown"
4860,"24-Year-Old Homer","24-year-old homer","Unknown"
4861,"Grieving Widow","grieving widow","Unknown"
4862,"32-Year-Old Homer","32-year-old homer","Unknown"
4863,"Band Leader","band leader","Unknown"
4864,"8-Year-Old Frink","8-year-old frink","Unknown"
4865,"8-Year-Old Eleanor","8-year-old eleanor","Unknown"
4866,"24-Year-Old Eleanor","24-year-old eleanor","Unknown"
4867,"32-Year-Old Eleanor","32-year-old eleanor","Unknown"
4868,"8-Year-Old Marge","8-year-old marge","Unknown"
4869,"8-Year-Old Comic Book Guy","8-year-old comic book guy","Unknown"
4870,"24-Year-Old Marge","24-year-old marge","Unknown"
4871,"Young Sea Captain","young sea captain","Unknown"
